id,record_id,pub_id,contrib_id,user_id,record_title,last_edited,year,month,day,status,review_type,reviewed_book_title,reviewed_book_pub_date,reviewed_book_publisher,reviewed_book_publisher_viaf_match,reviewed_book_genre,reviewed_book_price,reviewed_author_viaf_match,reviewed_author_name
1122,90082618,25067,NULL,4,"WILHELMINE'S MEMOIRS.",2020-03-27,1887,NULL,NULL,needs_crosscheck,single_focus,"Memoirs of Wilhelmine, Margravine of Beireuth",,"Scribner & Welford",http://viaf.org/viaf/129466493,"Nonfiction - autobiographical",$3.75,"http://viaf.org/viaf/76289271; http://viaf.org/viaf/96190266","Wilhelmine, Margravine of Beireuth; Princess Christian of Schleswig-Holstein"
1123,90082664,25067,NULL,4,"SEVENTEENTH CENTURY STUDIES.",2020-04-03,1897,NULL,NULL,needs_crosscheck,single_focus,"Seventeenth Century Studies",,"Dodd, Mead & Co.",http://viaf.org/viaf/266483422,"Nonfiction - academic/pseudo-academic",$1.50,http://viaf.org/viaf/54239311,"Edmund Gosse"
1124,90088137,25067,NULL,4,"LORD BRACKENBURY.",2020-03-23,1880,NULL,NULL,needs_crosscheck,single_focus,"Lord Brackenbury",,"Harper & Brothers",http://viaf.org/viaf/122099855,"Fiction - novel",$0.15,http://viaf.org/viaf/66510711,"Amelia B. Edwards"
1125,90091839,25067,NULL,4,"MR. GOULD'S POOR ENGLISH.",2020-04-03,1880,NULL,NULL,needs_crosscheck,single_focus,"Good English; or Popular Errors in Language",,"A. C. Armstrong & Son",http://viaf.org/viaf/136364532,,$1.25,http://viaf.org/viaf/55497112,"Edward S. Gould"
1126,90103625,25067,NULL,4,"A PERIPATETIC IN HELLAS.",2020-03-30,1883,NULL,NULL,needs_crosscheck,single_focus,"A Walk in Hellas; or, The Old in the New",,"J. R. Osgood & Co.",http://viaf.org/viaf/148236742,"Nonfiction - travel",$2.50,http://viaf.org/viaf/10787977,"Denton J. Snider"
1127,90105510,25067,NULL,4,"THOREAU'S WINTER JOURNAL.",2020-03-31,1888,NULL,NULL,needs_crosscheck,single_focus,"Winter: From the Journal of Henry D. Thoreau",,"Houghton, Mifflin & Co.",http://viaf.org/viaf/159556432,"Nonfiction - biographical",$1.50,http://viaf.org/viaf/3484546,"H. G. O. Blake"
1128,90115938,25067,NULL,4,"Review 1 -- No Title",2020-03-31,1886,NULL,NULL,needs_crosscheck,single_focus,"The Road and the Roadside",,"Little, Brown & Co.",http://viaf.org/viaf/144240696,"Nonfiction - academic/pseudo-academic",$1.00,http://viaf.org/viaf/66026964,"Burton Willis Potter"
1129,90117039,25067,NULL,4,"Review 3 -- No Title",2020-03-25,1887,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
1130,90117442,25067,NULL,4,"AN UNKNOWN COUNTRY.",2020-03-26,1887,NULL,NULL,needs_crosscheck,single_focus,"An Unknown Country",,"Harper & Brothers",http://viaf.org/viaf/122099855,"Nonfiction - travel",$2.50,http://viaf.org/viaf/46793285,"Mullock Craik"
1131,90119457,25067,NULL,4,"The Technique of Rest.",2020-03-30,1892,NULL,NULL,needs_crosscheck,single_focus,"The Technique of Rest",,"Harper & Brothers",http://viaf.org/viaf/122099855,"Nonfiction - advice",$0.75,http://viaf.org/viaf/51976696,"Anna C. Brackett"
1132,90124345,25067,NULL,4,"Review 6 -- No Title",2020-03-31,1880,NULL,NULL,needs_crosscheck,single_focus,"XXXVI Lyrics and XII Sonnets",,"Houghton, Mifflin & Co.",http://viaf.org/viaf/159556432,Poetry,$1.00,,"T. B. Aldrich"
1133,90127265,25067,NULL,4,"THE GREATER GLORY.",2020-03-31,1894,NULL,NULL,needs_crosscheck,single_focus,"The Greater Glory",,"D. Appleton & Co.",http://viaf.org/viaf/129012558,"Fiction - novel",$1.50,http://viaf.org/viaf/287823638,"Maarten Maartens"
1134,90127939,25067,NULL,4,"SPEECHES OF THREE AMERICANS.",2020-03-24,1894,NULL,NULL,needs_crosscheck,multi,,,,,,,,
1135,90129938,25067,NULL,4,"How I was Educated.",2020-03-23,1887,NULL,NULL,needs_crosscheck,single_focus,"The ""How I was educated"" Papers",,"D. Appleton & Co.",http://viaf.org/viaf/129012558,"Nonfiction - academic/pseudo-academic",$0.30,,
1136,90135301,25067,NULL,4,HOMOSELLE.,2020-04-01,1881,NULL,NULL,needs_crosscheck,single_focus,Homoselle,,"James R. Osgood & Co.",http://viaf.org/viaf/148236742,"Fiction - novel",$1.00,,
1137,90135380,25067,NULL,4,"TWO CORONETS.",2020-04-01,1889,NULL,NULL,needs_crosscheck,single_focus,"Two Coronets",,"Houghton, Mifflin & Co.",http://viaf.org/viaf/159556432,"Fiction - novel",$1.50,http://viaf.org/viaf/372065,"Mary Agnes Tincker"
1138,90135612,25067,NULL,4,PHILOSOPHY.,2020-04-01,1892,NULL,NULL,needs_crosscheck,single_focus,"Early Greek Philosophy",,"Macmillan & Co.",http://viaf.org/viaf/140726562,"Nonfiction - academic/pseudo-academic",$2.50,http://viaf.org/viaf/71461286,"John Burnet"
1139,90137175,25067,NULL,4,"Uncle Remus and His Friends.",2020-03-23,1892,NULL,NULL,needs_crosscheck,single_focus,"Uncle Remus and his Friends",,"Houghton, Mifflin & Co.",http://viaf.org/viaf/159556432,"Fiction - short story",$1.50,http://viaf.org/viaf/17223898,"Joel Chandler Harris"
1140,90141186,25067,NULL,4,"Review 2 -- No Title",2020-03-31,1887,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
1141,90142172,25067,NULL,4,"Poetry for Children.",2020-03-31,1883,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
1142,90144415,25067,NULL,4,"RECENT POETRY.",2020-03-27,1887,NULL,NULL,needs_crosscheck,not_review,,,,,,,,
1143,90146669,25067,NULL,4,"MISS TRAILL'S STUDIES IN CRITICISM.",2020-03-31,1888,NULL,NULL,needs_crosscheck,single_focus,"Studies in Criticism",,"Worthington Co.",,"Nonfiction - academic/pseudo-academic",$1.50,http://viaf.org/viaf/2071504,"Florence Traill"
1144,90146897,25067,NULL,4,"Review 1 -- No Title",2020-03-25,1888,NULL,NULL,needs_crosscheck,not_review,,,,,,,,
1145,90146921,25067,NULL,4,"A HISTORY OF SCOTLAND.",2020-03-25,1888,NULL,NULL,needs_crosscheck,single_focus,"A History of Scotland, Chiefly in its Ecclesiastical Aspect",,"R. Grant & Son",http://viaf.org/viaf/305040919,"Nonfiction - historical",,http://viaf.org/viaf/88530308,"M. G. J. Kinloch "
1146,90148591,25067,NULL,4,"THE RUSSIAN JEWS.",2020-03-26,1895,NULL,NULL,needs_crosscheck,single_focus,"The Russian Jews",,"Macmillan & Co.",http://viaf.org/viaf/140726562,"Nonfiction - academic/pseudo-academic",$1.50,http://viaf.org/viaf/5013638,"Leo Errera"
1147,90150121,25067,NULL,4,"LIFE IN THE TUILERIES.",2020-03-30,1895,NULL,NULL,needs_crosscheck,single_focus,"Life in the Tuileries under the Second Empire",,"The Century Co.",http://viaf.org/viaf/127849436,"Nonfiction - historical",$2.25,http://viaf.org/viaf/313530210,"Anna L. Bicknell"
1148,90153449,25067,NULL,4,"GILBERT STUART.",2020-04-06,1880,NULL,NULL,needs_crosscheck,single_focus,"The Life and Works of Gilbert Stuart",,"Charles Scribner's Sons",http://viaf.org/viaf/121555288,"Nonfiction - biographical",$10.00,http://viaf.org/viaf/43282980,"George C. Mason"
1149,90154588,25067,NULL,4,"GOSSE'S GRAY.",2020-03-26,1885,NULL,NULL,needs_crosscheck,single_focus,"The Works of Thomas Gray in Prose and Verse",,"A. C. Armstrong & Co.",http://viaf.org/viaf/136364532,Poetry,$6.00,http://viaf.org/viaf/54239311,"Edmund Gosse"
1150,90154841,25067,NULL,4,"Review 2 -- No Title",2020-04-06,1881,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
1151,90156577,25067,NULL,4,"IN THE FROZEN WORLD.",2020-03-26,1881,NULL,NULL,needs_crosscheck,single_focus,"Schwatka's Search",,"Charles Scribner's Sons",http://viaf.org/viaf/121555288,"Nonfiction - travel",$3.00,http://viaf.org/viaf/47125893,"Wm. H. Gilder"
1152,90161546,25067,NULL,4,"MAXIM GORKY.",2020-03-30,1903,NULL,NULL,needs_crosscheck,single_focus,"Maxim Gorky: His Life and Writings",,"McClure, Philips & Co.",http://viaf.org/viaf/125952360,"Nonfiction - biographical",$1.50,http://viaf.org/viaf/61981381,"E. J. Dillon"
1153,90161634,25067,NULL,4,"ANCIENT EGYPT.",2020-03-26,1903,NULL,NULL,needs_crosscheck,single_focus,"A History of Egypt from the end of the Neolithic Period to the Death of Cleopatra VII, B.C 30",,"Oxford University Press",http://viaf.org/viaf/140705396,"Nonfiction - historical",$1.25,http://viaf.org/viaf/73893806,"E. A. Wallis Budge"
1154,90167733,25067,NULL,4,"CHOATE, WEBSTER, LINCOLN, AND GRANT.",2020-03-25,1888,NULL,NULL,needs_crosscheck,single_focus,"The Lawyer, the Statesman, and the Soldier",,"D. Appleton & Co.",http://viaf.org/viaf/129012558,"Nonfiction - historical",$1.25,http://viaf.org/viaf/15148408,"George S. Boutwell"
1155,90170462,25067,NULL,4,"Review 1 -- No Title",2020-04-03,1889,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
1156,90174040,25067,NULL,4,"DURUY'S HISTORY OF FRANCE.",2020-03-31,1897,NULL,NULL,needs_crosscheck,single_focus,"A History of France",,"T. Y. Crowell & Co.",http://viaf.org/viaf/131452102,"Nonfiction - historical",$3.00,http://viaf.org/viaf/66562025,"Victor Duruy"
1157,90175002,25067,NULL,4,"THE LIFE OF A THIEF.",2020-03-30,1903,NULL,NULL,needs_crosscheck,single_focus,"The Autobiography of a Thief",,"Fox, Duffield & Co.",http://viaf.org/viaf/148020636,"Nonfiction - autobiographical",$1.25,http://viaf.org/viaf/54318960,"Hutchins Hapgood"
1158,90176684,35438,NULL,4,"IRISH LIFE AND CHARACTER.",2020-03-26,1899,NULL,NULL,needs_crosscheck,single_focus,"Irish Life and Character",,"Hodder and Stoughton",http://viaf.org/viaf/136167633,"Fiction - short story",,http://viaf.org/viaf/20050636,"Michael Macdonagh"
1159,90197489,25067,NULL,4,"Review 3 -- No Title",2020-03-27,1903,NULL,NULL,needs_crosscheck,single_focus,"The Twilight Castle",,"A. C. McClurg & Co.",http://viaf.org/viaf/159744153,"Fiction - novel",$1.50,http://viaf.org/viaf/51389695,"Margaret Horton Potter"
1160,90218395,35438,NULL,4,"HAIMBERGER'S APPETITE CURE.",2020-03-27,1900,NULL,NULL,needs_crosscheck,not_review,,,,,,,,
1161,90260196,35438,NULL,4,"Review 1 -- No Title",2020-03-27,1923,NULL,NULL,needs_crosscheck,single_focus,"The Enemies of Liberty",1923,"Grant Richards",http://viaf.org/viaf/158745426,"Nonfiction - academic/pseudo-academic",6s,http://viaf.org/viaf/39748170,"E. S. P. Haynes"
1162,90275816,35438,NULL,4,"Review 1 -- No Title",2020-04-03,1923,NULL,NULL,needs_crosscheck,multi,,,,,,,,
1163,90284996,24565,NULL,4,"Review 5 -- No Title",2020-04-03,1880,NULL,NULL,needs_crosscheck,not_review,,,,,,,,
1164,90298345,24565,NULL,4,"Review 3 -- No Title",2020-04-03,1881,NULL,NULL,needs_crosscheck,multi,,,,,,,,
1165,90299999,24565,NULL,4,"Review 2 -- No Title",2020-03-25,1882,NULL,NULL,needs_crosscheck,not_review,,,,,,,,
1166,90319364,24565,NULL,4,"Review 1 -- No Title",2020-03-26,1884,NULL,NULL,needs_crosscheck,not_review,,,,,,,,
1167,90330305,24565,NULL,4,"Review 3 -- No Title",2020-03-24,1888,NULL,NULL,needs_crosscheck,single_focus,"In Studies on the Book of Psalms",,"Scribner & Welford",http://viaf.org/viaf/129466493,"Nonfiction - religious",,http://viaf.org/viaf/15574407,"John Forbes"
1168,90332829,24565,NULL,4,"Review 7 -- No Title",2020-03-30,1883,NULL,NULL,needs_crosscheck,single_focus,"Health in the Household",,"Fowler & Wells",http://viaf.org/viaf/136487616,"Nonfiction - advice",,http://viaf.org/viaf/73028999,"Susanna W. Dodds"
1169,90352866,24565,NULL,4,"THE BAMPTON LECTURES FOR 1886.",2020-03-25,1887,NULL,NULL,needs_crosscheck,single_focus,"The Christian Platonists of Alexandria",1886,"Macmillan & Co.",http://viaf.org/viaf/140726562,"Nonfiction - academic/pseudo-academic",,http://viaf.org/viaf/19762369,"Charles Bigg"
1170,90361585,24565,NULL,4,"Review 6 -- No Title",2020-03-25,1886,NULL,NULL,needs_crosscheck,multi,,,,,,,,
1171,90364802,24565,NULL,4,"GROVE'S ""DICTIONARY,"" PART XX.",2020-04-06,1885,NULL,NULL,needs_crosscheck,single_focus,"A Dictionary of Music and Musicians",,,,"Nonfiction - reference",,http://viaf.org/viaf/74018712,"George Grove"
1172,90366816,35437,NULL,4,"THE LATE F. D. MAURICE.",2020-03-27,1884,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
1173,90367488,24565,NULL,4,"Review 7 -- No Title",2020-03-23,1882,NULL,NULL,needs_crosscheck,single_focus,"Studies in the history of the book of common prayer",,,,"Nonfiction - religious",,http://viaf.org/viaf/70549326,"Canon Luckock"
1174,90373997,35437,196,4,"THE QUAKER POET.",2020-03-31,1892,NULL,NULL,needs_crosscheck,single_focus,"The Poetical Works of John Greenleaf Whittier, with Life, Notes, etc.",,"F. Warne & Co.",http://viaf.org/viaf/124693774,Poetry,,http://viaf.org/viaf/19723987,"John Greenleaf Whittier"
1175,90374356,24565,NULL,4,"Review 10 -- No Title",2020-03-26,1888,NULL,NULL,needs_crosscheck,multi,,,,,,,,
1176,90378954,24565,NULL,4,"Review 5 -- No Title",2020-03-26,1886,NULL,NULL,needs_crosscheck,multi,,,,,,,,
1177,90393221,24565,NULL,4,"Review 3 -- No Title",2020-04-06,1888,NULL,NULL,needs_crosscheck,single_focus,"Scottish Pulpit from the Reformation to the Present Day",,"Harper & Brothers",http://viaf.org/viaf/122099855,"Nonfiction - religious",,http://viaf.org/viaf/26183060,"William M. Taylor"
1178,90413544,35437,NULL,4,"KASPAR HAUSER.",2020-03-30,1888,NULL,NULL,needs_crosscheck,not_review,,,,,,,,
1179,90416139,24565,197,4,"Fine Arts.",2020-03-25,1890,NULL,NULL,needs_crosscheck,not_review,,,,,,,,
1180,90426082,24565,NULL,4,"Review 1 -- No Title",2020-03-27,1887,NULL,NULL,needs_crosscheck,multi,,,,,,,,
1181,90426602,24565,NULL,4,"Review 1 -- No Title",2020-03-27,1888,NULL,NULL,needs_crosscheck,single_focus,"The Library of Universal Adventure by Sea and Land",,"Harper & Brothers",http://viaf.org/viaf/122099855,"Fiction - short story",,"http://viaf.org/viaf/95191935; http://viaf.org/viaf/42227209","William Dean Howells; Thomas Sergeant Perry"
1182,90444408,24565,198,4,"Fine Arts.",2020-03-27,1895,NULL,NULL,needs_crosscheck,not_review,,,,,,,,
1183,90445484,24565,NULL,4,"DR. RITTER'S ""KUSIC IN AMERICA.""",2020-03-31,1890,NULL,NULL,needs_crosscheck,single_focus,"Music in America",,"Charles Scribner's Sons",http://viaf.org/viaf/121555288,"Nonfiction - academic/pseudo-academic",,http://viaf.org/viaf/34787912,"F. L. Ritter"
1184,90466834,24565,NULL,4,"The Alien.",2020-03-30,1902,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
1185,90473703,24565,NULL,4,"Review 2 -- No Title",2020-04-06,1905,NULL,NULL,needs_crosscheck,single_focus,"The Teaching of Biology",,"Longmans, Green & Co.",http://viaf.org/viaf/124935207,"Nonfiction - science",$1.50,"http://viaf.org/viaf/22925049; http://viaf.org/viaf/72597321","Francis E. Lloyd; Maurice E. Bigelow"
1186,90484925,24565,NULL,4,Music.,2020-03-25,1898,NULL,NULL,needs_crosscheck,not_review,,,,,,,,
1187,90491457,24565,NULL,4,"Review 3 -- No Title",2020-04-01,1907,NULL,NULL,needs_crosscheck,single_focus,"The Seignorial System in Canada",,"Longmans, Green & Co.",http://viaf.org/viaf/124935207,"Nonfiction - historical",$2.00,http://viaf.org/viaf/54285983,"William Bennett Munro"
1188,90502737,24565,NULL,4,"The White Wolf",2020-03-26,1902,NULL,NULL,needs_crosscheck,single_focus,"The White Wolf and Other Fireside Tales",,"Charles Scribner's Sons",http://viaf.org/viaf/121555288,"Fiction - short story",$1.50,http://viaf.org/viaf/5082639,"A. T. Quiller-Couch"
1189,90510855,24565,199,4,"A TEXT-BOOK OF PHYSICS.",2020-04-03,1898,NULL,NULL,needs_crosscheck,single_focus,"A Text-book of Physics",1898,"Ginn & Company",http://viaf.org/viaf/136013368,"Nonfiction - science",,"http://viaf.org/viaf/100211036; http://viaf.org/viaf/24267666","G. A. Wentworth; G. A. Hill"
1190,90517789,24565,NULL,4,"Aaron Burr",2020-04-01,1903,NULL,NULL,needs_crosscheck,single_focus,"The Aaron Burr Conspiracy: A History Largely from Original and Hitherto Unused Sources",,"Dodd, Mead & Co.",http://viaf.org/viaf/266483422,"Nonfiction - historical",$2.50,http://viaf.org/viaf/77387232,"Walter Flavius McCaleb"
1191,90520723,24565,NULL,4,Bible-Commentaries,2020-03-30,1905,NULL,NULL,needs_crosscheck,multi,,,,,,,,
1192,90527148,24565,NULL,4,"Benjamin Disraeli",2020-03-31,1903,NULL,NULL,needs_crosscheck,single_focus,"Benjamin Disraeli",,"Appleton & Co.",http://viaf.org/viaf/129012558,"Nonfiction - biographical",$3.00,,"Walter Meynell"
1193,90531525,24565,NULL,4,"THE BIBLE TODAY",2020-03-30,1915,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
1194,90532441,24565,NULL,4,"The House Opposite.",2020-04-03,1902,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
1195,90539385,24565,NULL,4,"Ruskin and the English Lakes.",2020-03-23,1902,NULL,NULL,needs_crosscheck,single_focus,"Ruskin and the English Lakes",,"James MacLehose & Sons",http://viaf.org/viaf/263317582,"Nonfiction - biographical",$2.00,http://viaf.org/viaf/70461710,"H. D. Rawnsley"
1196,90543794,24565,NULL,4,"The Sad Years",2020-03-25,1919,NULL,NULL,needs_crosscheck,multi,,,,,,,,
1197,90544775,24565,NULL,4,"Physics and Chemistry",2020-03-25,1904,NULL,NULL,needs_crosscheck,multi,,,,,,,,
1198,90555133,24565,NULL,4,"Celt and Saxon",2020-03-25,1910,NULL,NULL,needs_crosscheck,single_focus,"Celt and Saxon",,"Chas. Scribner's Sons",http://viaf.org/viaf/121555288,"Fiction - novel",$1.50,http://viaf.org/viaf/14773801,"George Meredith"
1199,90557538,24565,NULL,4,"Review 8 -- No Title",2020-03-30,1910,NULL,NULL,needs_crosscheck,single_focus,"A Vagabond Journey Around the World",,"The Century Co.",http://viaf.org/viaf/127849436,"Nonfiction - travel",$3.00,http://viaf.org/viaf/239995424,"Harry A. Franck"
1200,90561396,24565,NULL,4,"Arabian Sources of the Mosaic Narrative",2020-03-25,1905,NULL,NULL,needs_crosscheck,single_focus,"Die altarabische mondreligion und die mosaiche ueberlieferung",,Trübner,http://viaf.org/viaf/132075429,"Nonfiction - historical",,,"Ditlef Nielson"
1201,90563266,24565,NULL,4,"Review 6 -- No Title",2020-04-03,1907,NULL,NULL,needs_crosscheck,single_focus,"The History of Early Christian Literature: The Writings of the New Testament",,"G.P. Putnam's Sons",http://viaf.org/viaf/295600056,"Nonfiction - historical",$1.50,http://viaf.org/viaf/59861709,"Hermann Von Soden"
1202,90564324,24565,NULL,4,"A Roman Catholic Bishop on the Means and Ends of Education.",2020-03-27,1896,NULL,NULL,needs_crosscheck,not_review,,,,,,,,
1203,90565255,24565,NULL,4,"Review 2 -- No Title",2020-03-30,1909,NULL,NULL,needs_crosscheck,single_focus,"A Canyon Voyage",,"G.P. Putnam's Sons",http://viaf.org/viaf/295600056,"Nonfiction - travel",$3.50,http://viaf.org/viaf/8722240,"Frederick S. Dellenbaugh"
1204,90566851,24565,NULL,4,"Review 6 -- No Title",2020-03-25,1909,NULL,NULL,needs_crosscheck,single_focus,Stradella,,"The Macmillan Company",http://viaf.org/viaf/140726562,"Fiction - novel",$1.50,http://viaf.org/viaf/4958780,"F. Marion Crawford"
1205,90566993,24566,200,4,Drama,2020-03-31,1922,NULL,NULL,needs_crosscheck,multi,,,,,,,,
1206,90574871,24567,201,4,"Mid-Victorian Science Under Fire",2020-03-26,1923,NULL,NULL,needs_crosscheck,single_focus,"The Fortnightly Club",,"E. P. Dutton & Co.",http://viaf.org/viaf/266034617,"Fiction - novel",,http://viaf.org/viaf/52065175,"Horace Hutchinson"
1207,90581659,24565,NULL,4,"Review 1 -- No Title",2020-04-03,1912,NULL,NULL,needs_crosscheck,single_focus,"Yiddish Dictionary",,"Yehoash Publishing Society",,"Nonfiction - reference",,"http://viaf.org/viaf/38946745; http://viaf.org/viaf/72194982","C. D. Spivak; Sol. Bloomgarden"
1208,90582034,24565,NULL,4,"Review 5 -- No Title",2020-03-25,1908,NULL,NULL,needs_crosscheck,single_focus,"The State and The Farmer",,"The Macmillan Co.",http://viaf.org/viaf/140726562,"Nonfiction - academic/pseudo-academic",$1.25,http://viaf.org/viaf/71646721,"L. H. Bailey"
1209,90590188,24565,NULL,4,"The Civil War and After",2020-03-30,1906,NULL,NULL,needs_crosscheck,multi,,,,,,,,
1210,90596605,24565,NULL,4,"Review 2 -- No Title",2020-03-23,1908,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
1211,90598208,24565,NULL,4,"AMERICAN TYPES",2020-04-01,1917,NULL,NULL,needs_crosscheck,multi,,,,,,,,
1212,90604485,24565,NULL,4,"Disjecta Membra",2020-03-25,1901,NULL,NULL,needs_crosscheck,single_focus,"The Land of Cockayne",,"Harper & Bros.",http://viaf.org/viaf/122099855,"Fiction - novel",$1.50,http://viaf.org/viaf/27096653,"Matilde Serao"
1213,90609855,24565,NULL,4,"A PERUVIAN ROMANCE",2020-04-03,1915,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
1214,90610352,24565,NULL,4,"ALL SORTS OF SUCCESS",2020-03-24,1917,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
1215,90611376,24565,NULL,4,"Review 4 -- No Title",2020-04-03,1908,NULL,NULL,needs_crosscheck,single_focus,"Literary and Biographical Essays",,"Sherman, French & Co.",http://viaf.org/viaf/156275849,"Nonfiction - academic/pseudo-academic",$1.25,http://viaf.org/viaf/53777713,"Charles William Pearson"
1216,90612038,24565,NULL,4,"Physics and Chemistry",2020-04-03,1912,NULL,NULL,needs_crosscheck,multi,,,,,,,,
1217,90612978,24565,NULL,4,"GOTHIC ARCHITECTURE",2020-03-23,1916,NULL,NULL,needs_crosscheck,single_focus,"Gothic Architecture in France, England, and Italy",,"University of Chicago Press",http://viaf.org/viaf/122888939,"Nonfiction - academic/pseudo-academic",$14.50,http://viaf.org/viaf/67538234,"Thomas Graham Jackson"
1218,90620409,24565,NULL,4,"Review 1 -- No Title",2020-03-23,1904,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
1219,90624400,24565,NULL,4,"Ancient Beliefs",2020-03-31,1917,NULL,NULL,needs_crosscheck,single_focus,"The Mythology of all Races",,"Marshall Jones Company",http://viaf.org/viaf/138838932,"Nonfiction - academic/pseudo-academic",$78.00,"http://viaf.org/viaf/32072415; http://viaf.org/viaf/76465003","Louis Herbert Gray; George Foot Moore"
